year,month,vendor,categories,item,description,qty,source_type
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,349496,JADOT GEVREY CHAMBERTIN - 750ML,1,Purchase order
2023,December,ROYAL WINE CORP,WINE,326502,BARKAN CLASSIC MAL - 750ML,2,Purchase order
2023,December,SFB BUCK LLC,KEG,19017,YUENGLING LORD CHESTERFIELD 1/4 KEG,4,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,41917,VIONTA ALBARINO RIAS BAIXAS - 750ML,8,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,396397,PARADOS CABERNET 750ML,1,Purchase order
2023,December,BACARDI USA INC,WINE,79537,MARTINI & ROSSI SWEET VERMOUTH -750ML,90,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,297252,ARGIOLAS KOREM 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,238328,MARQUES DE MONTEJOS MENCIA SINGLE VYD SEL RED - 750ML,1,Purchase order
2023,December,E & J GALLO WINERY,WINE,80690,BAREFOOT CEL P/NOIR - BIB -3L,26,Purchase order
2023,December,DC BRAU BREWING LLC,BEER,68890,DC BRAU FULL TRANSPARENCY MANGO 4/6 CANS,2,Purchase order
2023,December,STEFANO INCORPORATED,LIQUOR,379553,CUATRO GALLOS PURO ACHOLADO - 750ML,10,Purchase order
2023,December,SFB BUCK LLC,BEER,63397,BELLS AMBER ALE 4/6 NR,44,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,310620,TOTARA MARLBOROUGH S/BLC - 750ML,3,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,166570,Z ALEXANDER BROWN SAUVIGNON BLANC - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,BEER,353668,PAULANER HEFEWEIZEN 6/4 16.9OZ CANS,10,Purchase order
2023,December,E & J GALLO WINERY,WINE,86733,DARK HORSE CAB - 750ML,60,Purchase order
2023,December,INTERNATIONAL CELLARS LLC,WINE,377464,ILAURI TRECCIA P/GRIGIO DELLE VENEZIE - 750ML,2,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,378167,CHAC CHAC MALBEC VINA LAS PERDIRES - 750ML,2,Purchase order
2023,December,AREL GROUP WINE & SPIRITS,WINE,166846,CANDONI ORGANIC CABERNET SAUVIGNON - 750ML,1,Purchase order
2023,December,E & J GALLO WINERY,WINE,78263,ARBOR MIST STRAWBERRY WH/ZIN - 1.5L,48,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,42177,CASAMIGOS TEQUILA REPOSADO - 1L,30,Purchase order
2023,December,E & J GALLO WINERY,WINE,80891,PROPHECY P/NOIR  - 750ML,15,Purchase order
2023,December,WELL OILED WINE COMPANY LLC,WINE,13945,MELEA TEMPRANILLO ORGANIC 750ML,7,Purchase order
2023,December,E & J GALLO WINERY,WINE,87323,DARK HORSE MERLOT - 750ML,30,Purchase order
2023,December,PERNOD RICARD USA LLC,LIQUOR,36080,ABSOLUT VODKA - 80 PROOF - 50ML,30,Purchase order
2023,December,HEINEKEN USA,BEER,96172,AMSTEL LIGHT 4/6 NR - 12OZ,420,Purchase order
2023,December,QUINTESSENTIAL LLC,WINE,86127,VINA EGUIA RIOJA RESERVA 750ML,14,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,314862,COLOSI SICILLIA ROSSO - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,317276,MT TABOR CHARD - 750ML,2,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,332269,OUR DAILY CAB - 750ML,2,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,340740,ASTICA S/BLC - 750ML,1,Purchase order
2023,December,TRADEWINDS SPECIALTY IMPORTS LLC,WINE,247112,UCO DEUS CAB FRANC - 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,247126,CLOS DE L'ESPERANCE LUSSAC ST-EMILION - 750ML,2,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,WINE,367136,CH DE PIZAY MORGAN - 750ML,1,Purchase order
2023,December,PERNOD RICARD USA LLC,LIQUOR,32417,REDBREAST IRISH WHISKEY 12YR - 750ML,50,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,311901,KAMOTSURU TOKUSEI GOLD DAIGINJO - 720ML,1,Purchase order
2023,December,NEW BELGIUM BREWING INC,KEG,25587,NEW BELGIUM VOODOO RANGER IPA 1/2K,4,Purchase order
2023,December,POTOMAC SELECTIONS INC,WINE,297899,LIOCO CHARDONNAY SONOMA COUNTY 750ML,1,Purchase order
2023,December,BARON FRANCOIS LTD,WINE,337039,"DOMAINE RAISSAC CHARDONNAY ""LE PARC"" - 750ML",2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,355879,SANTA JULIA ORGANICA TEMP - 750ML,10,Purchase order
2023,December,ROYAL WINE CORP,WINE,112739,RASHI LIGHT RED CONCORD - 750ML,21,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,332323,PAUL HOBBS CROSSBARN SONOMA CAB - 750ML,1,Purchase order
2023,December,JACK POUST & COMPANY INC,WINE,68276,HARTLEY & GIBSONS DRY FINO SHR - 750ML,14,Purchase order
2023,December,ANHEUSER BUSCH INC,LIQUOR,14899,CUTWATER PINA COLADA 6/4 CAN,100,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,378742,MENDOZA VYD GRAN RES MALBEC - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,356104,PLANETA CASA PLANETA GRILLO - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,NON-ALCOHOL,167724,OWENS CRAFT MIXERS GINGER LIME 750ML,11,Purchase order
2023,December,BACKUP BEVERAGE,BEER,68311,GREAT LAKES VARIETY PACK 2/12 NR,1,Purchase order
2023,December,PWSWN INC,WINE,368384,VILLIERA DOWN TO EARTH RED - 750ML,5,Purchase order
2023,December,JACKSON FAMILY ENTERPRISES INC,WINE,166838,K JACKSON AVANT LOW CAL CHARDONNAY - 750ML,3,Purchase order
2023,December,FREE RUN WINE MERCHANTS LLC,WINE,334972,LA GALOPE S/BLC 14 - 750ML,3,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,26205,NATURAL ICE CANS 15/CS - 25OZ,864,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,310117,KIKUSUI FUNAGUCHI CAN - 200ML,3,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,167624,JAM JAR SPARKLING SWEET RED 750ML,1,Purchase order
2023,December,SFB BUCK LLC,BEER,298339,STONE DOUBLE DELICIOUS 4/6 12OZ CANS,3,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,308170,ALPHONSE MELLOT SANC MOUSSIEREE BLANC - 750ML,4,Purchase order
2023,December,PERNOD RICARD USA LLC,LIQUOR,88253,ABSOLUT COMBO VARIETY PACK - RTD - 355ML,1,Purchase order
2023,December,SAN ANTONIO WINERY INC,WINE,333953,STELLA ROSA ROSSO - 750ML,91,Purchase order
2023,December,PERNOD RICARD USA LLC,LIQUOR,11266,MALIBU RUM - 1L,44,Purchase order
2023,December,ROYAL WINE CORP,WINE,428930,BARON HERZOG P/GRIG - 750ML,4,Purchase order
2023,December,COPPER CANE LLC,WINE,84737,QUILT NAPA CAB - 750ML,2,Purchase order
2023,December,AMERICAN BEVERAGE MARKETERS,NON-ALCOHOL,297253,MASTER OF MIXES COCKTAIL ESSENTIALS STRAWBERRY 375ML,22,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,346877,BESO DEL SOL SANGRIA - 1.5L,4,Purchase order
2023,December,E & J GALLO WINERY,WINE,78387,ARBOR MIST EXOTIC FRUIT WH/ZIN - 1.5L,32,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,BEER,50696,LINDEMANS STRAWBERRY LAMBIC - 12/25.4Z,1,Purchase order
2023,December,GLOU GLOU WINES LLC,WINE,170365,DOM DE I' ANGE VIN LES ANNEES FOLLES VDF SPARKLING ROSE 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,378424,JEAN BOJOUR VAL DE LOIRE S/BLC - 750ML,7,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,237761,THE PINOT PROJECT P/NOIR ROSE - 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,247188,DIAMOND CREEK RED ROCK TERRACE CAB - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,244656,ARROW CACAO DARK 1L,3,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,407518,BALDUCCI PROSECCO - 750ML,55,Purchase order
2023,December,PABST BREWING CO,BEER,89323,JACK DANIELS WATERMELON PUNCH 4/6NR - 10OZ,72,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,LIQUOR,72732,CAFFO DEL CAPO AMARO - 750ML,4,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,71211,RON BARCELO IMPERIAL DOMINICAN RUM - 750ML,7,Purchase order
2023,December,HRI LLC,BEER,41936,THE VEIL NICE RELATIONSHIP HAZY DIPA 6/4PK - 16OZ CN,3,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,39373,ERDINGER CRYSTAL WEISS NR 12/CS - 16.9OZ,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,310565,J PORTUGAL RAMOS RESA RED - 750ML,2,Purchase order
2023,December,HEAVEN HILL DISTILLERIES INC,LIQUOR,166883,BLUECOAT GIN - 1.75L,2,Purchase order
2023,December,BOSTON BEER CORPORATION,KEG,6157,SAM ADAMS LAGER 1/6K,36,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,244000,LA MADRID AGRELO MALBEC SINGLE VYD - 750ML,3,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,346756,LEFT COAST WHITE P/NOIR - 750ML,1,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,238038,JEAN-MARC BROCARD MARGOTE CHARD - 750ML,3,Purchase order
2023,December,VIGNOBLES LVDH USA INC,WINE,247046,MAISON LISPAUL VAL DE LOIRE SAUV BLANC - 750ML,2,Purchase order
2023,December,MICHAEL R DOWNEY SELECTIONS INC,WINE,377643,CABRIALS PINOT NOIR - 750ML,3,Purchase order
2023,December,PUNTO VINO LLC,WINE,304428,KALTERN CALDARO P/GRIG - 750ML,7,Purchase order
2023,December,PUNTO VINO LLC,WINE,341983,ALCESTI SYR - 750ML,1,Purchase order
2023,December,CABERNET CORPORATION,WINE,316732,DON RODOLFO CAB - 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,301413,CAPRAIA CHN CL RISERVA - 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,46322,TIAMO P/GRIG - 750ML,1,Purchase order
2023,December,MICHAEL R DOWNEY SELECTIONS INC,WINE,325282,CH BARREYRE - 750ML,1,Purchase order
2023,December,J LOHR WINERY,WINE,85065,J LOHR RIVERSTONE CHARD - 750ML,168,Purchase order
2023,December,MILLER BREWING COMPANY,BEER,25987,REDD'S APPLE ALE 4/6NR - 12OZ,64,Purchase order
2023,December,PRECEPT BRANDS LLC,WINE,81574,SHEFFIELD VERY DRY SHERRY - 1.5L,3,Purchase order
2023,December,HEAVEN HILL DISTILLERIES INC,LIQUOR,289610,LUNAZUL TEQUILA - BLANCO - LITER,7,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,351706,BONANZA CABERNET SAUVIGNON - 750ML,16,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,17312,ERMES VENTO DI MARE GRILLO 750ML,1,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,361100,TOOTERS MELON BALL - 50ML,4,Purchase order
2023,December,GRAPES OF SPAIN INC,WINE,338068,PORTA REGIA MONASTRELL 5MONTHS 14 - 750ML,3,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,155020,MAPRECO VINHO VERDE - 750ML,3,Purchase order
2023,December,DEUTSCH FAMILY WINE & SPIRITS,WINE,308839,BARONE FINI MER - 750ML,3,Purchase order
2023,December,LAPHAM IMPORT COMPANY,WINE,81475,ZINPANG SPARKLING SAKE - 250ML,5,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,167951,VINO ROSSO 750ML,2,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,356236,CHUM-CHURUM SOONHARI YOGURT SOJU - 375ML,30,Purchase order
2023,December,ROOTED IMPORTS AND DISTRIBUTORS LLC,WINE,335678,PIGOUDET PREMIERE BLC/WH 14 - 750ML,1,Purchase order
2023,December,PWSWN INC,WINE,235726,KAAPZICHT KALEIDOSCOPE - 750ML,1,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,26227,KIRIN 15/25OZ CANS - 25OZ,72,Purchase order
2023,December,E & J GALLO WINERY,WINE,83198,STORYPOINT CHARD  - 750ML,7,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,62699,DON GENNARO MALBEC 750ML,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,306841,DANTE P/NOIR - 750ML,5,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,19151,SANTA RITA CHARD 120 - 750ML,1,Purchase order
2023,December,CROWN IMPORTS,BEER,23314,CORONA EXTRA 18PK NR - 12OZ,3000,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,244091,DOM DE LA BASTIDE BLANCHE BANDOL ROUGE - 750ML,1,Purchase order
2023,December,SAZERAC CO,LIQUOR,35556,SKOL VODKA - 750ML,2,Purchase order
